"idhod","hodnota","stapro_kod","pohlavi_cis","pohlavi_kod","vek_cis","vek_kod","vuzemi_cis","vuzemi_kod","casref_od","casref_do","stapro_txt","pohlavi_txt","vek_txt","vuzemi_txt"
"763514898","73.1070671054668","5411","102","1","7700","400000600001000","65","4209","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Most"
"763514902","34.7863455766438","5411","102","2","7700","410045610046000","65","4209","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Most"
"763514900","14.636195204937","5411","102","1","7700","410065610066000","65","4209","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Most"
"763514899","30.1124286926842","5411","102","1","7700","410045610046000","65","4209","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Most"
"763514905","29.3679784888032","5411","102","1","7700","410045610046000","65","4210","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Podbořany"
"763514904","71.7612506969738","5411","102","1","7700","400000600001000","65","4210","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Podbořany"
"763514907","79.3959501734671","5411","102","2","7700","400000600001000","65","4210","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Podbořany"
"763514909","17.5290241726196","5411","102","2","7700","410065610066000","65","4210","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Podbořany"
"763514906","13.8096542785512","5411","102","1","7700","410065610066000","65","4210","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Podbořany"
"763514908","35.3933802767881","5411","102","2","7700","410045610046000","65","4210","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Podbořany"
"763514914","36.4511859546315","5411","102","2","7700","410045610046000","65","4211","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Roudnice nad Labem"
"763514911","31.0952514683005","5411","102","1","7700","410045610046000","65","4211","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Roudnice nad Labem"
"763514915","18.2917047503294","5411","102","2","7700","410065610066000","65","4211","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Roudnice nad Labem"
"763514912","15.0882249217262","5411","102","1","7700","410065610066000","65","4211","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Roudnice nad Labem"
"763514913","80.6738632410178","5411","102","2","7700","400000600001000","65","4211","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Roudnice nad Labem"
"763514910","74.3815371967709","5411","102","1","7700","400000600001000","65","4211","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Roudnice nad Labem"
"763514920","33.7771813120645","5411","102","2","7700","410045610046000","65","4212","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Rumburk"
"763514917","30.3105086854933","5411","102","1","7700","410045610046000","65","4212","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Rumburk"
"763514919","77.6752290976509","5411","102","2","7700","400000600001000","65","4212","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Rumburk"
"763514918","14.8458870907866","5411","102","1","7700","410065610066000","65","4212","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Rumburk"
"763514921","16.752365074572","5411","102","2","7700","410065610066000","65","4212","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Rumburk"
"763514916","72.7733624390353","5411","102","1","7700","400000600001000","65","4212","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Rumburk"
"763514922","72.7039840861493","5411","102","1","7700","400000600001000","65","4213","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Teplice"
"763514924","14.0744232817769","5411","102","1","7700","410065610066000","65","4213","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Teplice"
"763514925","78.6248942863886","5411","102","2","7700","400000600001000","65","4213","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Teplice"
"763514927","17.1270142340988","5411","102","2","7700","410065610066000","65","4213","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Teplice"
"763514926","34.6071142294652","5411","102","2","7700","410045610046000","65","4213","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Teplice"
"763514923","29.4755041660322","5411","102","1","7700","410045610046000","65","4213","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Teplice"
"763514932","36.0425099135708","5411","102","2","7700","410045610046000","65","4214","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Ústí nad Labem"
"763514928","74.2287250114918","5411","102","1","7700","400000600001000","65","4214","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Ústí nad Labem"
"763514930","15.372328872396","5411","102","1","7700","410065610066000","65","4214","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Ústí nad Labem"
"763514931","79.7632452294702","5411","102","2","7700","400000600001000","65","4214","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Ústí nad Labem"
"763514929","31.0846288751095","5411","102","1","7700","410045610046000","65","4214","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Ústí nad Labem"
"763514933","18.5303491778139","5411","102","2","7700","410065610066000","65","4214","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Ústí nad Labem"
"763514936","16.1361881046713","5411","102","1","7700","410065610066000","65","4215","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Varnsdorf"
"763514937","80.7783858488003","5411","102","2","7700","400000600001000","65","4215","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Varnsdorf"
"763514938","36.7658491546225","5411","102","2","7700","410045610046000","65","4215","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Varnsdorf"
"763514935","31.8940187327388","5411","102","1","7700","410045610046000","65","4215","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Varnsdorf"
"763514934","74.5272039731417","5411","102","1","7700","400000600001000","65","4215","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Varnsdorf"
"763514939","18.8840740751967","5411","102","2","7700","410065610066000","65","4215","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Varnsdorf"
"763514942","14.4585156845799","5411","102","1","7700","410065610066000","65","4216","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Žatec"
"763514944","35.1352984080679","5411","102","2","7700","410045610046000","65","4216","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Žatec"
"763514945","17.5364688707249","5411","102","2","7700","410065610066000","65","4216","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Žatec"
"763514943","78.8503556321737","5411","102","2","7700","400000600001000","65","4216","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Žatec"
"763514940","72.7942042421087","5411","102","1","7700","400000600001000","65","4216","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Žatec"
"763514941","29.5839995448314","5411","102","1","7700","410045610046000","65","4216","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Žatec"
"763514950","36.5181318666437","5411","102","2","7700","410045610046000","65","5101","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Česká Lípa"
"763514947","31.0484977709893","5411","102","1","7700","410045610046000","65","5101","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Česká Lípa"
"763514948","14.8918910783081","5411","102","1","7700","410065610066000","65","5101","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Česká Lípa"
"763514951","18.7059356209617","5411","102","2","7700","410065610066000","65","5101","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Česká Lípa"
"763514949","80.7389715472149","5411","102","2","7700","400000600001000","65","5101","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Česká Lípa"
"763514946","74.1242188443638","5411","102","1","7700","400000600001000","65","5101","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Česká Lípa"
"763514956","35.3867163366687","5411","102","2","7700","410045610046000","65","5102","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Frýdlant"
"763514957","17.5899074905975","5411","102","2","7700","410065610066000","65","5102","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Frýdlant"
"763514953","30.7555384114707","5411","102","1","7700","410045610046000","65","5102","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Frýdlant"
"763514952","74.3023554847776","5411","102","1","7700","400000600001000","65","5102","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Frýdlant"
"763514955","79.8793420500368","5411","102","2","7700","400000600001000","65","5102","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Frýdlant"
"763514954","15.0700455565022","5411","102","1","7700","410065610066000","65","5102","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Frýdlant"
"763514959","32.7426804937675","5411","102","1","7700","410045610046000","65","5103","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Jablonec nad Nisou"
"763514963","19.9305546347826","5411","102","2","7700","410065610066000","65","5103","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Jablonec nad Nisou"
"763514960","16.5157190129324","5411","102","1","7700","410065610066000","65","5103","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Jablonec nad Nisou"
"763514962","37.8040958951359","5411","102","2","7700","410045610046000","65","5103","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Jablonec nad Nisou"
"763514958","76.3475600370721","5411","102","1","7700","400000600001000","65","5103","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Jablonec nad Nisou"
"763514961","81.6458026601865","5411","102","2","7700","400000600001000","65","5103","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Jablonec nad Nisou"
"763514964","75.9121429081202","5411","102","1","7700","400000600001000","65","5104","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Jilemnice"
"763514967","81.760401904971","5411","102","2","7700","400000600001000","65","5104","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Jilemnice"
"763514965","33.10803785565","5411","102","1","7700","410045610046000","65","5104","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Jilemnice"
"763514969","19.2038350927689","5411","102","2","7700","410065610066000","65","5104","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Jilemnice"
"763514966","16.6303002471876","5411","102","1","7700","410065610066000","65","5104","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Jilemnice"
"763514968","37.2893822429424","5411","102","2","7700","410045610046000","65","5104","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Jilemnice"
"763514970","75.7246733941717","5411","102","1","7700","400000600001000","65","5105","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Liberec"
"763514971","32.4317614833097","5411","102","1","7700","410045610046000","65","5105","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Liberec"
"763514972","16.1747520489984","5411","102","1","7700","410065610066000","65","5105","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Liberec"
"763514973","81.2591135590409","5411","102","2","7700","400000600001000","65","5105","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Liberec"
"763514974","37.2171022214798","5411","102","2","7700","410045610046000","65","5105","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Liberec"
"763514975","19.2374540028356","5411","102","2","7700","410065610066000","65","5105","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Liberec"
"763514979","81.5763116555626","5411","102","2","7700","400000600001000","65","5106","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Nový Bor"
"763514977","31.7007475145507","5411","102","1","7700","410045610046000","65","5106","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Nový Bor"
"763514978","15.3087463954384","5411","102","1","7700","410065610066000","65","5106","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Nový Bor"
"763514976","74.4104764850933","5411","102","1","7700","400000600001000","65","5106","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Nový Bor"
"763514980","37.381613589056","5411","102","2","7700","410045610046000","65","5106","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Nový Bor"
"763514981","19.2287945903163","5411","102","2","7700","410065610066000","65","5106","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Nový Bor"
"763514984","16.2990925288428","5411","102","1","7700","410065610066000","65","5107","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Semily"
"763514982","75.9013056168393","5411","102","1","7700","400000600001000","65","5107","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Semily"
"763514985","81.2956143236704","5411","102","2","7700","400000600001000","65","5107","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Semily"
"763514987","18.8829591715103","5411","102","2","7700","410065610066000","65","5107","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Semily"
"763514983","32.5886783026424","5411","102","1","7700","410045610046000","65","5107","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Semily"
"763514986","36.6378446485281","5411","102","2","7700","410045610046000","65","5107","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Semily"
"763514990","14.5578325847833","5411","102","1","7700","410065610066000","65","5108","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Tanvald"
"763514989","30.6594536394014","5411","102","1","7700","410045610046000","65","5108","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Tanvald"
"763514988","73.4542488359223","5411","102","1","7700","400000600001000","65","5108","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Tanvald"
"763514993","18.724334767109","5411","102","2","7700","410065610066000","65","5108","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Tanvald"
"763514992","36.1465088559208","5411","102","2","7700","410045610046000","65","5108","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Tanvald"
"763514991","79.6698786277123","5411","102","2","7700","400000600001000","65","5108","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Tanvald"
"763514996","16.2233082738071","5411","102","1","7700","410065610066000","65","5109","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Turnov"
"763514994","76.1451727119906","5411","102","1","7700","400000600001000","65","5109","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Turnov"
"763514995","32.7314201021321","5411","102","1","7700","410045610046000","65","5109","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Turnov"
"763514997","81.8717039558674","5411","102","2","7700","400000600001000","65","5109","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Turnov"
"763514998","37.5944522656296","5411","102","2","7700","410045610046000","65","5109","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Turnov"
"763514999","19.2983249924874","5411","102","2","7700","410065610066000","65","5109","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Turnov"
"763515004","38.5992735291439","5411","102","2","7700","410045610046000","65","5110","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Železný Brod"
"763515000","75.8900382152555","5411","102","1","7700","400000600001000","65","5110","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Železný Brod"
"763515001","31.7140158042492","5411","102","1","7700","410045610046000","65","5110","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Železný Brod"
"763515005","20.3951899667649","5411","102","2","7700","410065610066000","65","5110","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Železný Brod"
"763515002","15.2898781570812","5411","102","1","7700","410065610066000","65","5110","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Železný Brod"
"763515003","82.2724065996001","5411","102","2","7700","400000600001000","65","5110","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Železný Brod"
"763515006","73.9645485013463","5411","102","1","7700","400000600001000","65","5201","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Broumov"
"763515010","35.2932271294878","5411","102","2","7700","410045610046000","65","5201","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Broumov"
"763515008","15.3528698630487","5411","102","1","7700","410065610066000","65","5201","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Broumov"
"763515011","17.5344806607487","5411","102","2","7700","410065610066000","65","5201","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Broumov"
"763515007","30.8528756187489","5411","102","1","7700","410045610046000","65","5201","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Broumov"
"763515009","79.2282144854715","5411","102","2","7700","400000600001000","65","5201","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Broumov"
"763515015","82.1973146691228","5411","102","2","7700","400000600001000","65","5202","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Dobruška"
"763515013","33.3297835804679","5411","102","1","7700","410045610046000","65","5202","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Dobruška"
"763515016","37.8842543195806","5411","102","2","7700","410045610046000","65","5202","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Dobruška"
"763515014","15.8538932899044","5411","102","1","7700","410065610066000","65","5202","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Dobruška"
"763515017","19.6064905396434","5411","102","2","7700","410065610066000","65","5202","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Dobruška"
"763515012","77.5668935661041","5411","102","1","7700","400000600001000","65","5202","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Dobruška"
"763515018","76.1794070489884","5411","102","1","7700","400000600001000","65","5203","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Dvůr Králové nad Labem"
"763515020","16.1235433741504","5411","102","1","7700","410065610066000","65","5203","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Dvůr Králové nad Labem"
"763515019","32.6364285743414","5411","102","1","7700","410045610046000","65","5203","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Dvůr Králové nad Labem"
"763515023","19.160435125726","5411","102","2","7700","410065610066000","65","5203","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Dvůr Králové nad Labem"
"763515022","37.6499466901962","5411","102","2","7700","410045610046000","65","5203","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Dvůr Králové nad Labem"
"763515021","81.6619178676203","5411","102","2","7700","400000600001000","65","5203","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Dvůr Králové nad Labem"
"763515026","15.6929545171149","5411","102","1","7700","410065610066000","65","5204","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Hořice"
"763515025","32.0557042324866","5411","102","1","7700","410045610046000","65","5204","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Hořice"
"763515029","20.6604119152204","5411","102","2","7700","410065610066000","65","5204","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Hořice"
"763515027","83.0260469353255","5411","102","2","7700","400000600001000","65","5204","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Hořice"
"763515024","75.305142996215","5411","102","1","7700","400000600001000","65","5204","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Hořice"
"763515028","39.0393466941955","5411","102","2","7700","410045610046000","65","5204","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Hořice"
"763515033","82.2560085820461","5411","102","2","7700","400000600001000","65","5205","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Hradec Králové"
"763515030","77.062985346398","5411","102","1","7700","400000600001000","65","5205","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Hradec Králové"
"763515031","33.6241444273059","5411","102","1","7700","410045610046000","65","5205","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Hradec Králové"
"763515032","16.7684231172328","5411","102","1","7700","410065610066000","65","5205","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Hradec Králové"
"763515035","19.7643943744955","5411","102","2","7700","410065610066000","65","5205","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Hradec Králové"
"763515034","38.0993205301705","5411","102","2","7700","410045610046000","65","5205","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Hradec Králové"
"763515038","16.1592495670087","5411","102","1","7700","410065610066000","65","5206","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Jaroměř"
"763515039","80.4192600575687","5411","102","2","7700","400000600001000","65","5206","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Jaroměř"
"763515036","75.8332357443106","5411","102","1","7700","400000600001000","65","5206","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Jaroměř"
"763515041","18.6049518709434","5411","102","2","7700","410065610066000","65","5206","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Jaroměř"
"763515037","32.5314958316686","5411","102","1","7700","410045610046000","65","5206","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Jaroměř"
"763515040","36.2417931858971","5411","102","2","7700","410045610046000","65","5206","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Jaroměř"
"763515045","81.2083225781538","5411","102","2","7700","400000600001000","65","5207","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Jičín"
"763515042","75.8275726424004","5411","102","1","7700","400000600001000","65","5207","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Jičín"
"763515047","19.1402010654801","5411","102","2","7700","410065610066000","65","5207","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Jičín"
"763515046","37.12317854311","5411","102","2","7700","410045610046000","65","5207","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Jičín"
"763515043","32.5799317972944","5411","102","1","7700","410045610046000","65","5207","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Jičín"
"763515044","16.0648897640764","5411","102","1","7700","410065610066000","65","5207","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Jičín"
"763515050","15.1379920144866","5411","102","1","7700","410065610066000","65","5208","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Kostelec nad Orlicí"
"763515049","31.9003104796641","5411","102","1","7700","410045610046000","65","5208","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Kostelec nad Orlicí"
"763515052","36.2784097131967","5411","102","2","7700","410045610046000","65","5208","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Kostelec nad Orlicí"
