"idhod","hodnota","duvernost","stapro_kod","stapro_txt","kat_cis","kat_kod","uzemiz_cis","uzemiz_kod","rok","uzemi_cis","uzemi_kod","uzemi_txt"
"761433470","109410","verejny","2654","Počet turistů","154","1","86","203","2013","72","1106","Praha 6"
"761436425","23941","verejny","2654","Počet turistů","154","1","86","203","2013","72","1107","Praha 7"
"761429147","55389","verejny","2654","Počet turistů","154","1","86","203","2013","72","1108","Praha 8"
"761432006","57479","verejny","2654","Počet turistů","154","1","86","203","2013","72","1109","Praha 9"
"761439354","38052","verejny","2654","Počet turistů","154","1","86","203","2013","72","1110","Praha 10"
"761434857","90429","verejny","2654","Počet turistů","154","1","86","203","2013","72","1111","Praha 11"
"761431858","1607","verejny","2654","Počet turistů","154","1","86","203","2013","72","1112","Praha 12"
"761439425","2916","verejny","2654","Počet turistů","154","1","86","203","2013","72","1113","Praha 13"
"761433521","10188","verejny","2654","Počet turistů","154","1","86","203","2013","72","1114","Praha 14"
"761439430","8389","verejny","2654","Počet turistů","154","1","86","203","2013","72","1115","Praha 15"
"761436289","3305","verejny","2654","Počet turistů","154","1","86","203","2013","72","1116","Praha 16"
"761436291","","duverny","2654","Počet turistů","154","1","86","203","2013","72","1117","Praha 17"
"761437960","3774","verejny","2654","Počet turistů","154","1","86","203","2013","72","1118","Praha 18"
"761433555","3608","verejny","2654","Počet turistů","154","1","86","203","2013","72","1119","Praha 19"
"761430556","5926","verejny","2654","Počet turistů","154","1","86","203","2013","72","1120","Praha 20"
"761437885","","duverny","2654","Počet turistů","154","1","86","203","2013","72","1121","Praha 21"
"761429078","7007","verejny","2654","Počet turistů","154","1","86","203","2013","72","1122","Praha 22"
"761097984","7555806","verejny","2654","Počet turistů","154","1","86","203","2013","97","19","Česká republika"
"760689338","851674","verejny","2654","Počet turistů","154","1","86","203","2013","100","3018","Hlavní město Praha"
"761100938","616035","verejny","2654","Počet turistů","154","1","86","203","2013","100","3026","Středočeský kraj"
"760689339","788855","verejny","2654","Počet turistů","154","1","86","203","2013","100","3034","Jihočeský kraj"
"760881570","372129","verejny","2654","Počet turistů","154","1","86","203","2013","100","3042","Plzeňský kraj"
"760673955","260995","verejny","2654","Počet turistů","154","1","86","203","2013","100","3051","Karlovarský kraj"
"760703956","279367","verejny","2654","Počet turistů","154","1","86","203","2013","100","3069","Ústecký kraj"
"760673956","592863","verejny","2654","Počet turistů","154","1","86","203","2013","100","3077","Liberecký kraj"
"760703957","734530","verejny","2654","Počet turistů","154","1","86","203","2013","100","3085","Královéhradecký kraj"
"760869081","316185","verejny","2654","Počet turistů","154","1","86","203","2013","100","3093","Pardubický kraj"
"760881571","381236","verejny","2654","Počet turistů","154","1","86","203","2013","100","3107","Kraj Vysočina"
"760974036","921920","verejny","2654","Počet turistů","154","1","86","203","2013","100","3115","Jihomoravský kraj"
"760719258","404435","verejny","2654","Počet turistů","154","1","86","203","2013","100","3123","Olomoucký kraj"
"760711286","494594","verejny","2654","Počet turistů","154","1","86","203","2013","100","3131","Zlínský kraj"
"760876755","540988","verejny","2654","Počet turistů","154","1","86","203","2013","100","3140","Moravskoslezský kraj"
"760881510","103078","verejny","2654","Počet turistů","154","1","86","203","2013","101","40169","Benešov"
"760674427","32189","verejny","2654","Počet turistů","154","1","86","203","2013","101","40177","Beroun"
"760876649","27190","verejny","2654","Počet turistů","154","1","86","203","2013","101","40185","Kladno"
"760689077","16666","verejny","2654","Počet turistů","154","1","86","203","2013","101","40193","Kolín"
"760976068","36075","verejny","2654","Počet turistů","154","1","86","203","2013","101","40207","Kutná Hora"
"761097904","36876","verejny","2654","Počet turistů","154","1","86","203","2013","101","40215","Mělník"
"761214989","44028","verejny","2654","Počet turistů","154","1","86","203","2013","101","40223","Mladá Boleslav"
"761115858","70276","verejny","2654","Počet turistů","154","1","86","203","2013","101","40231","Nymburk"
"761356662","83428","verejny","2654","Počet turistů","154","1","86","203","2013","101","40240","Praha-východ"
"760681030","41670","verejny","2654","Počet turistů","154","1","86","203","2013","101","40258","Praha-západ"
"761354348","90708","verejny","2654","Počet turistů","154","1","86","203","2013","101","40266","Příbram"
"761369337","33851","verejny","2654","Počet turistů","154","1","86","203","2013","101","40274","Rakovník"
"760689237","110421","verejny","2654","Počet turistů","154","1","86","203","2013","101","40282","České Budějovice"
"760681031","227225","verejny","2654","Počet turistů","154","1","86","203","2013","101","40291","Český Krumlov"
"761116876","171875","verejny","2654","Počet turistů","154","1","86","203","2013","101","40304","Jindřichův Hradec"
"760696360","61182","verejny","2654","Počet turistů","154","1","86","203","2013","101","40312","Písek"
"760719041","95971","verejny","2654","Počet turistů","154","1","86","203","2013","101","40321","Prachatice"
"761097905","40386","verejny","2654","Počet turistů","154","1","86","203","2013","101","40339","Strakonice"
"760974015","81795","verejny","2654","Počet turistů","154","1","86","203","2013","101","40347","Tábor"
"761238958","24360","verejny","2654","Počet turistů","154","1","86","203","2013","101","40355","Domažlice"
"760667064","143830","verejny","2654","Počet turistů","154","1","86","203","2013","101","40363","Klatovy"
"760673853","86083","verejny","2654","Počet turistů","154","1","86","203","2013","101","40371","Plzeň-město"
"761097906","17985","verejny","2654","Počet turistů","154","1","86","203","2013","101","40380","Plzeň-jih"
"760719042","45073","verejny","2654","Počet turistů","154","1","86","203","2013","101","40398","Plzeň-sever"
"760874050","24281","verejny","2654","Počet turistů","154","1","86","203","2013","101","40401","Rokycany"
"761243002","30517","verejny","2654","Počet turistů","154","1","86","203","2013","101","40410","Tachov"
"760884282","131176","verejny","2654","Počet turistů","154","1","86","203","2013","101","40428","Cheb"
"760997235","111973","verejny","2654","Počet turistů","154","1","86","203","2013","101","40436","Karlovy Vary"
"760876711","17846","verejny","2654","Počet turistů","154","1","86","203","2013","101","40444","Sokolov"
"760689238","75781","verejny","2654","Počet turistů","154","1","86","203","2013","101","40452","Děčín"
"761219926","52544","verejny","2654","Počet turistů","154","1","86","203","2013","101","40461","Chomutov"
"760879035","39951","verejny","2654","Počet turistů","154","1","86","203","2013","101","40479","Litoměřice"
"761371604","18228","verejny","2654","Počet turistů","154","1","86","203","2013","101","40487","Louny"
"760696361","27712","verejny","2654","Počet turistů","154","1","86","203","2013","101","40495","Most"
"761239922","32940","verejny","2654","Počet turistů","154","1","86","203","2013","101","40509","Teplice"
"760712080","32211","verejny","2654","Počet turistů","154","1","86","203","2013","101","40517","Ústí nad Labem"
"761131979","129333","verejny","2654","Počet turistů","154","1","86","203","2013","101","40525","Česká Lípa"
"760980045","134975","verejny","2654","Počet turistů","154","1","86","203","2013","101","40533","Jablonec nad Nisou"
"760976095","114450","verejny","2654","Počet turistů","154","1","86","203","2013","101","40541","Liberec"
"761366696","214105","verejny","2654","Počet turistů","154","1","86","203","2013","101","40550","Semily"
"760667065","72392","verejny","2654","Počet turistů","154","1","86","203","2013","101","40568","Hradec Králové"
"761215906","101233","verejny","2654","Počet turistů","154","1","86","203","2013","101","40576","Jičín"
"760976096","77241","verejny","2654","Počet turistů","154","1","86","203","2013","101","40584","Náchod"
"761354349","90556","verejny","2654","Počet turistů","154","1","86","203","2013","101","40592","Rychnov nad Kněžnou"
"760976105","393108","verejny","2654","Počet turistů","154","1","86","203","2013","101","40606","Trutnov"
"760681032","77591","verejny","2654","Počet turistů","154","1","86","203","2013","101","40614","Chrudim"
"761215907","92496","verejny","2654","Počet turistů","154","1","86","203","2013","101","40622","Pardubice"
"760712081","41788","verejny","2654","Počet turistů","154","1","86","203","2013","101","40631","Svitavy"
"761369338","104310","verejny","2654","Počet turistů","154","1","86","203","2013","101","40649","Ústí nad Orlicí"
"761001148","53103","verejny","2654","Počet turistů","154","1","86","203","2013","101","40657","Havlíčkův Brod"
"760681033","66193","verejny","2654","Počet turistů","154","1","86","203","2013","101","40665","Jihlava"
"761217998","56627","verejny","2654","Počet turistů","154","1","86","203","2013","101","40673","Pelhřimov"
"761240987","57073","verejny","2654","Počet turistů","154","1","86","203","2013","101","40681","Třebíč"
"760871633","148240","verejny","2654","Počet turistů","154","1","86","203","2013","101","40690","Žďár nad Sázavou"
"761371605","88421","verejny","2654","Počet turistů","154","1","86","203","2013","101","40703","Blansko"
"760703946","217479","verejny","2654","Počet turistů","154","1","86","203","2013","101","40711","Brno-město"
"760869333","156987","verejny","2654","Počet turistů","154","1","86","203","2013","101","40720","Brno-venkov"
"761364114","207721","verejny","2654","Počet turistů","154","1","86","203","2013","101","40738","Břeclav"
"761361834","83369","verejny","2654","Počet turistů","154","1","86","203","2013","101","40746","Hodonín"
"760884283","32828","verejny","2654","Počet turistů","154","1","86","203","2013","101","40754","Vyškov"
"760689282","135115","verejny","2654","Počet turistů","154","1","86","203","2013","101","40762","Znojmo"
"761098927","114580","verejny","2654","Počet turistů","154","1","86","203","2013","101","40771","Jeseník"
"760884284","92591","verejny","2654","Počet turistů","154","1","86","203","2013","101","40789","Olomouc"
"760719092","30381","verejny","2654","Počet turistů","154","1","86","203","2013","101","40797","Prostějov"
"760996118","53598","verejny","2654","Počet turistů","154","1","86","203","2013","101","40801","Přerov"
"760712082","113285","verejny","2654","Počet turistů","154","1","86","203","2013","101","40819","Šumperk"
"761215908","50506","verejny","2654","Počet turistů","154","1","86","203","2013","101","40827","Kroměříž"
"760681037","52912","verejny","2654","Počet turistů","154","1","86","203","2013","101","40835","Uherské Hradiště"
"760879043","180543","verejny","2654","Počet turistů","154","1","86","203","2013","101","40843","Vsetín"
"760998137","210633","verejny","2654","Počet turistů","154","1","86","203","2013","101","40851","Zlín"
"760696406","110255","verejny","2654","Počet turistů","154","1","86","203","2013","101","40860","Bruntál"
"761359155","171384","verejny","2654","Počet turistů","154","1","86","203","2013","101","40878","Frýdek-Místek"
"760712083","33004","verejny","2654","Počet turistů","154","1","86","203","2013","101","40886","Karviná"
"761239934","63243","verejny","2654","Počet turistů","154","1","86","203","2013","101","40894","Nový Jičín"
"760711347","42415","verejny","2654","Počet turistů","154","1","86","203","2013","101","40908","Opava"
"760681052","120687","verejny","2654","Počet turistů","154","1","86","203","2013","101","40916","Ostrava-město"
"761359066","851674","verejny","2654","Počet turistů","154","1","86","203","2013","427","0101","Praha"
"760665448","119293","verejny","2654","Počet turistů","154","1","86","203","2013","427","0201","Střední Čechy - západ"
"760974941","311349","verejny","2654","Počet turistů","154","1","86","203","2013","427","0202","Střední Čechy - jih"
